ai.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.343	0.00701904	-0.0137329	-0.0843506	-0.114441	
0.344	0.00549316	-0.00976562	-0.0847778	-0.114746	
0.345	-0.00366211	-0.00915527	-0.0852661	-0.114746	
0.346	-0.0137329	-0.0137329	-0.0856934	-0.115051	
0.347	-0.0271606	-0.0131226	-0.0861206	-0.115356	
0.348	-0.0338745	-0.00915527	-0.0864868	-0.115662	
0.349	-0.0369263	-0.00793457	-0.0869141	-0.115967	
0.35	-0.0311279	-0.0088501	-0.0873413	-0.115967	
0.351	-0.0177002	-0.00701904	-0.0877686	-0.116272	
0.352	-0.00213623	-0.00274658	-0.0881958	-0.116577	
0.353	0.00732422	-0.00518799	-0.0886841	-0.116882	
0.354	0.0128174	-0.00732422	-0.0891724	-0.116882	
0.355	0.017395	-0.00518799	-0.0896606	-0.117188	
0.356	0.0143433	-0.00854492	-0.0901489	-0.117493	
0.357	0.00671387	-0.00640869	-0.0905762	-0.117798	
0.358	0.00579834	-0.00701904	-0.0910645	-0.117798	
0.359	0.00946045	-0.0100708	-0.0915527	-0.118103	
0.36	0.00579834	-0.00640869	-0.0921021	-0.118408	
0.361	-0.00549316	-0.00305176	-0.0926514	-0.118713	
0.362	-0.00244141	-0.00579834	-0.0932617	-0.119019	
0.363	0.00366211	-0.010376	-0.093811	-0.119324	
0.364	0.00518799	-0.010376	-0.0944214	-0.119324	
0.365	0.000610352	-0.00915527	-0.0949707	-0.119629	
0.366	-0.00518799	-0.010376	-0.0955811	-0.119934	
0.367	-0.00152588	-0.0119019	-0.0961304	-0.120239	
0.368	-0.000305176	-0.0109863	-0.0966797	-0.120544	
0.369	-0.00427246	-0.0088501	-0.097229	-0.120544	
0.37	-0.00488281	-0.0109863	-0.0977783	-0.12085	
0.371	-0.00762939	-0.010376	-0.0983276	-0.121155	
0.372	-0.00488281	-0.00946045	-0.098877	-0.12146	
0.373	0.00457764	-0.00976562	-0.0994263	-0.12146	
0.374	0.0131226	-0.00915527	-0.0999146	-0.121765	
0.375	0.0149536	-0.00488281	-0.100403	-0.12207	
0.376	0.0112915	-0.00762939	-0.10083	-0.122375	
0.377	0.0119019	-0.00579834	-0.101196	-0.122375	
0.378	0.00274658	-0.00152588	-0.101562	-0.122681	
0.379	0	0	-0.101868	-0.122986	
0.38	0.00305176	-0.00183105	-0.102234	-0.123291	
0.381	-0.00274658	-0.00244141	-0.102539	-0.123596	
0.382	-0.00549316	-0.00457764	-0.102905	-0.123901	
0.383	0.00213623	-0.00610352	-0.10321	-0.123901	
0.384	0.00854492	-0.00701904	-0.103516	-0.124207	
0.385	0.0106812	-0.00701904	-0.103821	-0.124512	
0.386	0.00244141	-0.00549316	-0.104126	-0.124817	
0.387	-0.00823975	-0.00610352	-0.10437	-0.125122	
0.388	-0.012207	-0.00976562	-0.104675	-0.125427	
0.389	-0.0119019	-0.00396729	-0.104919	-0.125732	
0.39	-0.0195312	0.00274658	-0.105286	-0.126343	
0.391	-0.0253296	0.00335693	-0.105652	-0.126648	
0.392	-0.0299072	-0.000610352	-0.106018	-0.126953	
0.393	-0.0280762	-0.00305176	-0.106445	-0.127563	
0.394	-0.0219727	-0.00213623	-0.106873	-0.127869	
0.395	-0.0109863	-0.00152588	-0.1073	-0.128174	
0.396	-0.000305176	-0.00183105	-0.107666	-0.128784	
0.397	0.0088501	-0.00244141	-0.108093	-0.129089	
0.398	0.0112915	-0.00488281	-0.108521	-0.1297	
0.399	0.0143433	-0.00671387	-0.108948	-0.13031	
0.4	0.0143433	-0.00640869	-0.109375	-0.13092	
0.401	0.0164795	-0.00488281	-0.109863	-0.131226	
0.402	0.0216675	-0.0106812	-0.110352	-0.131836	
0.403	0.0256348	-0.00976562	-0.11084	-0.132446	
0.404	0.0259399	-0.00640869	-0.111328	-0.133057	
0.405	0.0253296	-0.00488281	-0.111816	-0.133667	
0.406	0.0247192	-0.00305176	-0.112244	-0.134277	
0.407	0.020752	0.00244141	-0.112671	-0.134888	
0.408	0.0119019	0.000915527	-0.113098	-0.135498	
0.409	0.00793457	0.000610352	-0.113464	-0.136108	
0.41	0.00274658	-0.000610352	-0.113892	-0.136719	
0.411	-0.000305176	-0.00244141	-0.114319	-0.137329	
0.412	-0.00610352	-0.000610352	-0.114746	-0.137939	
0.413	-0.012207	0.000915527	-0.115173	-0.13855	
0.414	-0.022583	-0.00305176	-0.115601	-0.13916	
0.415	-0.0253296	-0.00549316	-0.116028	-0.139771	
0.416	-0.0231934	-0.00152588	-0.116455	-0.140381	
0.417	-0.0161743	0.00183105	-0.116821	-0.140991	
0.418	-0.010376	0.00640869	-0.117188	-0.141296	
0.419	-0.00976562	0.00366211	-0.117615	-0.141907	
0.42	-0.00854492	0.00244141	-0.117981	-0.142212	
0.421	-0.010376	0.00427246	-0.118469	-0.142822	
0.422	-0.0119019	0.00244141	-0.118896	-0.143127	
0.423	-0.0125122	0.000305176	-0.119385	-0.143738	
0.424	-0.00854492	0.00152588	-0.119873	-0.144043	
0.425	-0.00244141	0	-0.120361	-0.144653	
0.426	0.00305176	-0.00579834	-0.12085	-0.144958	
0.427	-0.0012207	-0.00427246	-0.121277	-0.145264	
0.428	-0.00305176	-0.00549316	-0.121765	-0.145569	
0.429	0.00152588	-0.00671387	-0.122253	-0.145874	
0.43	-0.00152588	-0.00549316	-0.122742	-0.146179	
0.431	-0.00457764	-0.00488281	-0.12323	-0.146484	
0.432	-0.00640869	-0.00366211	-0.123718	-0.14679	
0.433	0.000915527	-0.000610352	-0.124207	-0.14679	
0.434	0.0131226	0.00183105	-0.124695	-0.147095	
0.435	0.0186157	0.00152588	-0.125122	-0.1474	
0.436	0.0250244	-0.00152588	-0.125549	-0.147705	
0.437	0.020752	-0.00488281	-0.125916	-0.147705	
0.438	0.015564	-0.00823975	-0.126282	-0.14801	
0.439	0.0222778	-0.00793457	-0.126709	-0.148315	
