klasik.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.42	-0.00518799	-0.00457764	0.0344849	0.115356	
0.421	-0.00183105	-0.00274658	0.0377808	0.116272	
0.422	0.00366211	0.000305176	0.0409546	0.117188	
0.423	0.00366211	-0.000610352	0.0441284	0.117798	
0.424	0.00427246	-0.00335693	0.0471802	0.118713	
0.425	0.00671387	-0.00366211	0.0501099	0.119629	
0.426	0.00335693	-0.00518799	0.0530396	0.120239	
0.427	0.00183105	-0.00640869	0.0558472	0.121155	
0.428	0.00305176	-0.00305176	0.0586548	0.12207	
0.429	-0.00213623	-0.000305176	0.0614014	0.122986	
0.43	-0.00366211	0	0.0640869	0.123901	
0.431	-0.00610352	-0.00305176	0.0667114	0.124817	
0.432	-0.00915527	-0.000305176	0.0692749	0.125732	
0.433	-0.00671387	-0.000305176	0.0717163	0.126648	
0.434	-0.00274658	-0.00335693	0.0740967	0.127258	
0.435	0.00610352	-0.00152588	0.076355	0.128174	
0.436	0.00732422	-0.00274658	0.0785522	0.129089	
0.437	0.00152588	-0.00335693	0.0806885	0.130005	
0.438	-0.00518799	-0.00427246	0.0828247	0.130615	
0.439	-0.00305176	-0.00213623	0.0848389	0.131531	
0.44	-0.00427246	0.00183105	0.086792	0.132141	
0.441	-0.0109863	-0.0012207	0.0886841	0.133057	
0.442	-0.0106812	-0.000305176	0.0905151	0.133667	
0.443	-0.0100708	-0.00213623	0.0922852	0.134277	
0.444	-0.00793457	-0.00549316	0.0939941	0.134888	
0.445	-0.00701904	-0.00274658	0.0955811	0.135803	
0.446	-0.00671387	-0.00427246	0.0971069	0.136414	
