small.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.287	0.00183105	0.00183105	-0.116699	-0.163879	
0.288	0.00640869	0.00213623	-0.117065	-0.164185	
0.289	0.00549316	-0.000610352	-0.117432	-0.16449	
0.29	0.000305176	-0.00152588	-0.117798	-0.16449	
0.291	-0.00183105	-0.00427246	-0.118103	-0.164795	
0.292	-0.00274658	-0.00274658	-0.118408	-0.1651	
0.293	-0.00671387	-0.00183105	-0.118652	-0.1651	
0.294	-0.00976562	0.000610352	-0.118896	-0.165405	
0.295	-0.012207	0.00244141	-0.11908	-0.16571	
0.296	-0.010376	-0.00183105	-0.119263	-0.166016	
0.297	-0.00732422	-0.00213623	-0.119507	-0.166016	
0.298	-0.00457764	-0.00152588	-0.119751	-0.166321	
0.299	-0.00610352	0.000305176	-0.119995	-0.166626	
0.3	0.000610352	0	-0.1203	-0.166931	
0.301	-0.00274658	-0.00457764	-0.120544	-0.167236	
0.302	-0.00701904	-0.00549316	-0.120789	-0.167236	
0.303	-0.00610352	-0.00549316	-0.121033	-0.167542	
0.304	-0.00549316	-0.00793457	-0.121277	-0.167847	
0.305	-0.00518799	-0.00732422	-0.12146	-0.168152	
0.306	-0.00213623	-0.00671387	-0.121765	-0.168457	
0.307	0.00610352	-0.00213623	-0.122009	-0.168457	
0.308	0.000915527	-0.00244141	-0.122375	-0.168762	
0.309	0.0100708	-0.00274658	-0.122681	-0.169067	
0.31	0.00976562	-0.00396729	-0.123047	-0.169373	
0.311	0.0012207	-0.00335693	-0.123413	-0.169678	
0.312	-0.00640869	-0.00305176	-0.123779	-0.169678	
0.313	-0.0140381	-0.00183105	-0.124084	-0.169983	
0.314	-0.0146484	-0.00213623	-0.124451	-0.170288	
0.315	-0.00793457	-0.00488281	-0.124756	-0.170288	
0.316	-0.0106812	-0.00518799	-0.125122	-0.170593	
0.317	-0.0161743	-0.00854492	-0.125488	-0.170898	
0.318	-0.0158691	-0.00640869	-0.125916	-0.170898	
0.319	-0.0164795	0.000305176	-0.126282	-0.171204	
0.32	-0.0131226	0.00396729	-0.126709	-0.171204	
0.321	-0.00274658	-0.000610352	-0.127136	-0.171509	
0.322	0.0088501	0.00183105	-0.127502	-0.171509	
0.323	0.0152588	0.000915527	-0.127869	-0.171509	
0.324	0.0158691	-0.00427246	-0.128235	-0.171814	
0.325	0.0183105	0	-0.128662	-0.171814	
0.326	0.0137329	-0.00152588	-0.129028	-0.171814	
0.327	0.0140381	-0.00183105	-0.129517	-0.172119	
0.328	0.00640869	0.00244141	-0.130005	-0.172119	
0.329	0.00305176	-0.000915527	-0.130493	-0.172119	
0.33	0.010376	-0.00183105	-0.131042	-0.172119	
0.331	0.0158691	-0.00366211	-0.131531	-0.172424	
0.332	0.0106812	-0.00152588	-0.13208	-0.172424	
0.333	0.00640869	-0.00152588	-0.132568	-0.172424	
0.334	0.00427246	-0.00549316	-0.133057	-0.172424	
0.335	0.00213623	-0.00579834	-0.133545	-0.172424	
0.336	-0.00427246	-0.00488281	-0.134094	-0.172424	
0.337	-0.00457764	-0.00396729	-0.134583	-0.172424	
0.338	0.00488281	-0.00640869	-0.135132	-0.172424	
0.339	0.00305176	-0.00610352	-0.135681	-0.172424	
0.34	-0.000305176	-0.00457764	-0.13623	-0.172424	
0.341	-0.00640869	-0.00335693	-0.13678	-0.172424	
0.342	-0.00915527	-0.00274658	-0.137329	-0.172424	
0.343	-0.0222778	0.000610352	-0.137756	-0.172424	
0.344	-0.0302124	-0.00274658	-0.138245	-0.172424	
0.345	-0.0238037	-0.00213623	-0.138672	-0.172424	
0.346	-0.0213623	-0.000305176	-0.13916	-0.172424	
0.347	-0.0213623	-0.00244141	-0.139587	-0.172424	
0.348	-0.020752	-0.0012207	-0.140015	-0.172424	
0.349	-0.0170898	-0.00152588	-0.140442	-0.172424	
0.35	-0.0100708	0.0012207	-0.14093	-0.172424	
0.351	-0.00213623	0.0012207	-0.141296	-0.172729	
0.352	0.00518799	-0.00244141	-0.141724	-0.172729	
0.353	0.00946045	-0.00549316	-0.142029	-0.172729	
0.354	0.0088501	-0.00396729	-0.142395	-0.172729	
0.355	0.00640869	-0.00213623	-0.1427	-0.172729	
0.356	0.00732422	-0.000915527	-0.143066	-0.173035	
0.357	0.00946045	-0.00183105	-0.143433	-0.173035	
0.358	-0.00152588	-0.000610352	-0.143799	-0.17334	
0.359	-0.000915527	-0.00183105	-0.144226	-0.17334	
0.36	-0.00457764	0.000610352	-0.144592	-0.173645	
0.361	-0.00396729	-0.00183105	-0.14502	-0.173645	
0.362	0.0012207	-0.00732422	-0.145386	-0.17395	
0.363	0.012207	-0.00366211	-0.145691	-0.17395	
0.364	0.0204468	-0.000915527	-0.146057	-0.174255	
0.365	0.0198364	-0.00610352	-0.146423	-0.174561	
0.366	0.0234985	-0.00244141	-0.14679	-0.174866	
0.367	0.0213623	0.000305176	-0.147217	-0.175171	
0.368	0.00854492	0.000915527	-0.147644	-0.175171	
0.369	-0.00244141	-0.0012207	-0.148132	-0.175476	
0.37	-0.010376	-0.00244141	-0.148621	-0.175781	
0.371	-0.0143433	-0.00457764	-0.149109	-0.176086	
0.372	-0.010376	-0.00610352	-0.149597	-0.176392	
0.373	-0.00366211	-0.00213623	-0.150085	-0.176697	
0.374	-0.00518799	-0.00549316	-0.150635	-0.177002	
0.375	-0.00396729	-0.00976562	-0.151123	-0.177307	
0.376	-0.000610352	-0.00610352	-0.151733	-0.177612	
0.377	0.00183105	-0.00640869	-0.152283	-0.177917	
0.378	0.00152588	-0.00640869	-0.152954	-0.178223	
0.379	0.000305176	-0.00549316	-0.153625	-0.178528	
0.38	-0.000305176	-0.00305176	-0.154297	-0.178833	
0.381	-0.00701904	-0.00396729	-0.155029	-0.179138	
0.382	-0.0088501	0.00152588	-0.155701	-0.179443	
0.383	-0.00793457	0.00152588	-0.156372	-0.179749	
0.384	-0.00366211	-0.00244141	-0.157043	-0.180054	
0.385	-0.0012207	-0.000915527	-0.157715	-0.180359	
0.386	-0.00183105	0.000915527	-0.158386	-0.180664	
0.387	-0.00244141	0.0012207	-0.159119	-0.180969	
0.388	0.00213623	-0.00305176	-0.159851	-0.181274	
0.389	0.00549316	-0.00335693	-0.160645	-0.18158	
0.39	0.00701904	-0.00274658	-0.161377	-0.181885	
0.391	0.010376	-0.00152588	-0.162109	-0.18219	
0.392	0.0106812	-0.0012207	-0.162781	-0.182495	
0.393	0.00244141	-0.000610352	-0.163452	-0.183105	
0.394	-0.00610352	-0.0012207	-0.164124	-0.183411	
0.395	-0.010376	0.000305176	-0.164734	-0.183716	
0.396	-0.0164795	-0.000610352	-0.165405	-0.184021	
0.397	-0.0213623	0.00366211	-0.166016	-0.184326	
0.398	-0.0250244	0.00488281	-0.166687	-0.184631	
0.399	-0.0308228	0.0012207	-0.167358	-0.184937	
0.4	-0.0289917	-0.00335693	-0.167969	-0.185242	
0.401	-0.0286865	-0.000915527	-0.168518	-0.185547	
0.402	-0.0344849	-0.00274658	-0.169128	-0.185852	
0.403	-0.0396729	0.00335693	-0.169617	-0.186157	
0.404	-0.0259399	0.00335693	-0.170105	-0.186462	
0.405	-0.012207	0.0012207	-0.170593	-0.186768	
0.406	0.00305176	0.00305176	-0.171082	-0.187073	
0.407	0.00793457	-0.0012207	-0.17157	-0.187378	
0.408	0.00518799	-0.00305176	-0.172119	-0.187683	
0.409	-0.000305176	0.00366211	-0.172607	-0.187988	
0.41	-0.00183105	0.00244141	-0.173096	-0.188293	
0.411	0.0012207	0.000915527	-0.173584	-0.188904	
0.412	0.00396729	-0.00152588	-0.174072	-0.189209	
0.413	-0.00274658	-0.000610352	-0.1745	-0.189514	
0.414	0.0012207	-0.000915527	-0.174927	-0.189819	
0.415	0.00915527	-0.00366211	-0.175415	-0.190125	
0.416	0.0152588	-0.00244141	-0.175842	-0.19043	
0.417	0.0115967	-0.000610352	-0.176331	-0.190735	
0.418	0.00488281	-0.00244141	-0.176819	-0.19104	
0.419	-0.00183105	-0.00427246	-0.177368	-0.19165	
0.42	0.000305176	-0.00305176	-0.177856	-0.191956	
0.421	-0.00335693	-0.000610352	-0.178406	-0.192261	
0.422	0.00579834	0.00244141	-0.178894	-0.192566	
0.423	0.00518799	0.00488281	-0.179382	-0.192871	
0.424	-0.0106812	0.00549316	-0.17981	-0.193176	
0.425	-0.0134277	0.00549316	-0.180298	-0.193481	
0.426	-0.00366211	0.00335693	-0.180786	-0.193787	
0.427	0.00427246	-0.00152588	-0.181274	-0.194397	
0.428	0.0161743	-0.00213623	-0.181763	-0.194702	
0.429	0.0204468	-0.00244141	-0.18219	-0.195007	
0.43	0.0213623	-0.00549316	-0.182617	-0.195312	
0.431	0.0213623	-0.00488281	-0.182983	-0.195618	
0.432	0.0186157	-0.00396729	-0.183289	-0.195923	
0.433	0.015564	-0.00244141	-0.183533	-0.196228	
0.434	0.0146484	-0.0012207	-0.183716	-0.196838	
0.435	0.00427246	0.000610352	-0.183838	-0.197144	
0.436	0.000305176	0.00244141	-0.183838	-0.197449	
0.437	-0.00366211	0	-0.183838	-0.197754	
0.438	-0.00793457	-0.00488281	-0.183777	-0.198059	
0.439	-0.0088501	-0.00488281	-0.183594	-0.198364	
0.44	-0.0183105	-0.00335693	-0.18335	-0.198975	
0.441	-0.0219727	-0.00427246	-0.182983	-0.19928	
0.442	-0.0152588	-0.00579834	-0.182556	-0.199585	
0.443	-0.00701904	-0.00732422	-0.181946	-0.19989	
0.444	0.0106812	-0.00457764	-0.181213	-0.200195	
0.445	0.0192261	-0.00488281	-0.18042	-0.2005	
