live.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.253	0.00427246	-0.0161743	0.071106	-0.108643	
0.254	0.00549316	-0.0198364	0.0700684	-0.108643	
0.255	0.00335693	-0.0152588	0.0689697	-0.108337	
0.256	0.00701904	-0.0134277	0.0678101	-0.108337	
0.257	0.00671387	-0.0143433	0.0666504	-0.108337	
0.258	0.00823975	-0.0134277	0.0654297	-0.108337	
0.259	0.010376	-0.0125122	0.0641479	-0.108337	
0.26	0.00823975	-0.0109863	0.0628052	-0.108337	
0.261	0.00762939	-0.0146484	0.0614624	-0.108032	
0.262	0.0100708	-0.0149536	0.0599976	-0.108032	
0.263	0.0131226	-0.0152588	0.0585327	-0.108032	
0.264	0.0161743	-0.0189209	0.0570679	-0.108032	
0.265	0.0183105	-0.0183105	0.055542	-0.108032	
0.266	0.0158691	-0.0161743	0.0540771	-0.108032	
0.267	0.00457764	-0.00976562	0.0524902	-0.108032	
0.268	0.0012207	-0.0112915	0.0509033	-0.108032	
0.269	0.00366211	-0.0164795	0.0493164	-0.108032	
0.27	0.00579834	-0.0164795	0.0476685	-0.108032	
0.271	0.010376	-0.017395	0.0459595	-0.108032	
0.272	0.00915527	-0.0149536	0.0442505	-0.108032	
0.273	0.00335693	-0.0201416	0.0425415	-0.108032	
0.274	0.00549316	-0.020752	0.0407715	-0.108032	
0.275	0.0106812	-0.0228882	0.0390625	-0.108032	
0.276	0.0137329	-0.0259399	0.0372925	-0.108032	
0.277	0.00976562	-0.0308228	0.0355835	-0.108032	
0.278	0.00976562	-0.0280762	0.0337524	-0.108032	
0.279	0.00427246	-0.0201416	0.0319824	-0.108032	
0.28	0.00671387	-0.0195312	0.0300903	-0.108032	
0.281	0.0167847	-0.0167847	0.0282593	-0.108032	
0.282	0.0100708	-0.0186157	0.0263062	-0.108032	
0.283	0.00946045	-0.017395	0.0244141	-0.108032	
0.284	0.0143433	-0.0146484	0.0224609	-0.108032	
0.285	0.0177002	-0.0195312	0.0205078	-0.108032	
0.286	0.0128174	-0.0183105	0.0185547	-0.108032	
0.287	0.00640869	-0.020752	0.0165405	-0.108032	
0.288	0.00610352	-0.0201416	0.0145264	-0.108032	
0.289	0.00976562	-0.0180054	0.0124512	-0.107727	
0.29	0.00610352	-0.017395	0.010376	-0.107727	
0.291	0.0115967	-0.0170898	0.00823975	-0.107727	
0.292	0.0112915	-0.00915527	0.00610352	-0.107727	
0.293	0.00671387	-0.00915527	0.00390625	-0.107727	
0.294	0.000610352	-0.0195312	0.00170898	-0.107727	
0.295	0.00152588	-0.0192261	-0.000488281	-0.107422	
0.296	0.00244141	-0.0115967	-0.00274658	-0.107422	
0.297	0.00762939	-0.0088501	-0.00500488	-0.107422	
0.298	0.00793457	-0.010376	-0.00720215	-0.107422	
0.299	-0.000915527	-0.0189209	-0.00946045	-0.107422	
0.3	-0.000915527	-0.0170898	-0.0117188	-0.107117	
0.301	0.00488281	-0.00823975	-0.0139771	-0.107117	
0.302	0.00579834	-0.00701904	-0.0162964	-0.107117	
0.303	0.00701904	-0.00946045	-0.0185547	-0.107117	
0.304	0.00549316	-0.0112915	-0.020813	-0.106812	
0.305	0.00793457	-0.0106812	-0.0231323	-0.106812	
0.306	0.0146484	-0.00915527	-0.0253906	-0.106812	
0.307	0.0189209	-0.00854492	-0.0276489	-0.106812	
0.308	0.0186157	-0.00457764	-0.0299072	-0.106812	
0.309	0.0115967	-0.00854492	-0.0322266	-0.106812	
0.31	0.00488281	-0.00610352	-0.0344849	-0.106812	
0.311	0.000915527	-0.00976562	-0.0368042	-0.106506	
0.312	0.00244141	-0.0195312	-0.0391235	-0.106506	
0.313	0.00213623	-0.0137329	-0.0413818	-0.106506	
0.314	0.00549316	-0.00610352	-0.0437012	-0.106506	
0.315	0.00640869	-0.00579834	-0.0460205	-0.106506	
0.316	0.00793457	-0.00183105	-0.0483398	-0.106506	
0.317	0.00366211	-0.0012207	-0.0506592	-0.106506	
0.318	0.00152588	-0.00701904	-0.0530396	-0.106201	
0.319	0.00183105	-0.00793457	-0.0554199	-0.106201	
0.32	-0.000915527	-0.00427246	-0.0578003	-0.106201	
0.321	-0.00305176	-0.00610352	-0.0602417	-0.106201	
0.322	0.00732422	-0.00305176	-0.0626831	-0.106201	
0.323	0.0109863	-0.00183105	-0.0651855	-0.106201	
0.324	0.00305176	0.00244141	-0.067627	-0.105896	
0.325	0	0.00366211	-0.0701294	-0.105896	
0.326	-0.00518799	0.00335693	-0.0725708	-0.105896	
0.327	-0.00518799	-0.00335693	-0.0750732	-0.105896	
0.328	-0.00488281	-0.00640869	-0.0775757	-0.105896	
0.329	-0.00762939	-0.00823975	-0.0800781	-0.105896	
0.33	0.00152588	-0.00427246	-0.0826416	-0.105896	
0.331	0.00244141	-0.00335693	-0.0852051	-0.105591	
0.332	-0.00396729	-0.00396729	-0.0877075	-0.105591	
0.333	-0.00366211	-0.00274658	-0.090271	-0.105591	
0.334	0.00457764	-0.00488281	-0.0928345	-0.105591	
0.335	0.0161743	-0.00793457	-0.0953979	-0.105591	
0.336	0.0210571	-0.00457764	-0.0979004	-0.105591	
0.337	0.0131226	-0.00335693	-0.100464	-0.105591	
0.338	0.00518799	-0.00427246	-0.102966	-0.105286	
0.339	0.000305176	-0.00488281	-0.10553	-0.105286	
0.34	-0.0088501	-0.0088501	-0.108032	-0.105286	
0.341	-0.00549316	-0.00732422	-0.110596	-0.105286	
0.342	-0.00823975	-0.00396729	-0.113159	-0.105286	
0.343	-0.0115967	-0.00274658	-0.115723	-0.10498	
0.344	-0.0146484	-0.0012207	-0.118286	-0.10498	
0.345	-0.0140381	-0.000915527	-0.120789	-0.10498	
0.346	-0.00976562	-0.00549316	-0.123352	-0.10498	
0.347	-0.00396729	-0.00671387	-0.125854	-0.104675	
0.348	-0.0012207	-0.00244141	-0.128418	-0.104675	
0.349	-0.00213623	-0.00366211	-0.130981	-0.104675	
0.35	-0.00762939	-0.00640869	-0.133545	-0.104675	
0.351	-0.00518799	-0.00213623	-0.136169	-0.10437	
0.352	-0.00366211	-0.00244141	-0.138733	-0.10437	
0.353	-0.00579834	0.0012207	-0.141357	-0.10437	
0.354	-0.00671387	0.000915527	-0.143921	-0.10437	
0.355	-0.00610352	-0.000915527	-0.146484	-0.104065	
0.356	-0.00396729	-0.00213623	-0.148987	-0.104065	
0.357	-0.00213623	0.00305176	-0.151489	-0.104065	
0.358	-0.000610352	0	-0.153992	-0.104065	
0.359	0.00183105	0.00152588	-0.156494	-0.10376	
0.36	-0.00213623	0.00518799	-0.158936	-0.10376	
0.361	-0.00579834	-0.00366211	-0.161438	-0.10376	
0.362	-0.000915527	0.000610352	-0.163879	-0.10376	
0.363	0.00274658	-0.000305176	-0.166321	-0.10376	
0.364	0.0115967	-0.000305176	-0.168762	-0.103455	
0.365	0.0161743	-0.000305176	-0.171143	-0.103455	
0.366	0.0128174	0.00213623	-0.173584	-0.103455	
0.367	0.0128174	-0.00152588	-0.175964	-0.103455	
0.368	0.0198364	-0.000915527	-0.178345	-0.103455	
0.369	0.0192261	-0.00244141	-0.180725	-0.103455	
0.37	0.0167847	-0.00213623	-0.183105	-0.103455	
0.371	0.00946045	-0.00213623	-0.185486	-0.103149	
0.372	0.0088501	-0.00671387	-0.187927	-0.103149	
0.373	0.00732422	-0.00366211	-0.190308	-0.103149	
0.374	0.00488281	-0.00244141	-0.192749	-0.103149	
0.375	0.00671387	-0.00427246	-0.195129	-0.103149	
0.376	0.00579834	-0.00183105	-0.197571	-0.103149	
0.377	0.00549316	-0.00305176	-0.200012	-0.103149	
0.378	0.00549316	-0.00457764	-0.202454	-0.103149	
0.379	0.00183105	-0.00335693	-0.204956	-0.103149	
