klasik.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.305	-0.00640869	-0.0192261	-0.200134	0.108337	
0.306	-0.00366211	0.00701904	-0.201538	0.108032	
0.307	0.00457764	0.0112915	-0.202942	0.107727	
0.308	0.00366211	0.0152588	-0.204346	0.107422	
0.309	-0.00152588	0.0128174	-0.20575	0.107117	
0.31	-0.00244141	-0.000610352	-0.207214	0.106812	
0.311	0.00793457	-0.00762939	-0.208679	0.106506	
0.312	0.00610352	0.0109863	-0.210144	0.106201	
0.313	0	0.0183105	-0.211548	0.105591	
0.314	-0.00274658	0.0259399	-0.213013	0.105286	
0.315	-0.00946045	0.00396729	-0.214478	0.10498	
0.316	0.00335693	-0.0100708	-0.215881	0.104675	
0.317	0.0088501	0.00396729	-0.217346	0.10437	
0.318	0.000610352	0.00671387	-0.21875	0.10376	
0.319	-0.00396729	-0.00396729	-0.220215	0.103455	
0.32	0.00518799	0.00549316	-0.221619	0.103149	
0.321	0.0134277	0.0198364	-0.223022	0.102844	
0.322	0.00396729	-0.00305176	-0.224365	0.102234	
0.323	0.00244141	-0.0180054	-0.225769	0.101929	
0.324	0.00793457	-0.0213623	-0.227051	0.101624	
0.325	0.0012207	-0.010376	-0.228394	0.101013	
0.326	-0.00976562	-0.0158691	-0.229675	0.100708	
0.327	-0.00335693	-0.017395	-0.230896	0.100403	
0.328	0.00152588	0.00549316	-0.232178	0.0997925	
0.329	-0.0109863	0.00274658	-0.233398	0.0994873	
0.33	-0.0259399	-0.0210571	-0.23468	0.098877	
0.331	0.00823975	0.0369263	-0.235901	0.0985718	
0.332	0.00244141	0.050354	-0.237122	0.0979614	
0.333	0	-0.00701904	-0.238281	0.0976562	
0.334	0.0186157	-0.0134277	-0.239441	0.0970459	
0.335	0.0149536	-0.0128174	-0.240601	0.0964355	
0.336	0.00915527	-0.0143433	-0.241699	0.0961304	
0.337	-0.0106812	-0.0088501	-0.242798	0.09552	
0.338	-0.0119019	0.00518799	-0.243835	0.0949097	
