hak.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.307	0.0137329	-0.00671387	-0.518921	0.00457764	
0.308	0.0201416	-0.0115967	-0.520142	0.00457764	
0.309	0.00579834	-0.0109863	-0.521301	0.00457764	
0.31	-0.00335693	-0.0115967	-0.522461	0.00457764	
0.311	0.00305176	-0.00946045	-0.52356	0.00457764	
0.312	-0.00579834	-0.0012207	-0.524658	0.00427246	
0.313	-0.000610352	-0.00762939	-0.525757	0.00427246	
0.314	-0.00976562	-0.00518799	-0.526794	0.00427246	
0.315	-0.00976562	-0.00152588	-0.527771	0.00427246	
0.316	0.00213623	-0.00335693	-0.528809	0.00396729	
0.317	0.000610352	-0.00366211	-0.529785	0.00396729	
0.318	0.00152588	-0.00427246	-0.530762	0.00396729	
0.319	-0.000610352	-0.00610352	-0.531738	0.00396729	
0.32	0.000610352	-0.00854492	-0.532715	0.00366211	
0.321	-0.00335693	-0.00366211	-0.53363	0.00366211	
0.322	-0.0164795	-0.000915527	-0.534607	0.00366211	
0.323	-0.0302124	0.00152588	-0.535522	0.00335693	
0.324	-0.0466919	0.00518799	-0.536377	0.00335693	
0.325	-0.0314331	0	-0.537231	0.00305176	
0.326	-0.0262451	0	-0.538086	0.00305176	
0.327	-0.0134277	0.00152588	-0.53894	0.00274658	
0.328	-0.0137329	-0.00152588	-0.539734	0.00274658	
0.329	-0.0186157	-0.00396729	-0.540588	0.00244141	
0.33	-0.00183105	0.00152588	-0.541382	0.00213623	
0.331	0.0247192	-0.00152588	-0.542175	0.00183105	
0.332	0.000915527	0.00305176	-0.542969	0.00183105	
0.333	-0.0372314	0.00976562	-0.543762	0.00152588	
0.334	-0.0448608	0.00854492	-0.544556	0.0012207	
0.335	-0.0198364	0.000305176	-0.545288	0.000915527	
0.336	-0.0146484	-0.00427246	-0.545959	0.000610352	
0.337	-0.0131226	0.00274658	-0.546692	0.000305176	
0.338	-0.0146484	0.00396729	-0.547363	0	
0.339	-0.0198364	-0.00335693	-0.548035	-0.000305176	
0.34	-0.0149536	-0.000915527	-0.548645	-0.000915527	
0.341	-0.0195312	-0.00152588	-0.549316	-0.0012207	
0.342	-0.0198364	-0.00457764	-0.549866	-0.00152588	
0.343	-0.0201416	-0.00183105	-0.550415	-0.00183105	
0.344	-0.0158691	0.00335693	-0.550903	-0.00213623	
0.345	-0.0250244	0.00610352	-0.551392	-0.00274658	
0.346	-0.0192261	0.00549316	-0.551819	-0.00305176	
0.347	-0.017395	0.00427246	-0.552185	-0.00335693	
0.348	-0.0189209	0.00152588	-0.55249	-0.00396729	
0.349	-0.027771	0.000305176	-0.552734	-0.00427246	
0.35	-0.0177002	0.010376	-0.552917	-0.00457764	
0.351	-0.0167847	0.000915527	-0.55304	-0.00488281	
0.352	-0.0390625	0	-0.55304	-0.00549316	
0.353	-0.038147	0.00213623	-0.552917	-0.00579834	
0.354	0.00671387	-0.00518799	-0.552734	-0.00610352	
0.355	0.00793457	-0.00396729	-0.552368	-0.00671387	
0.356	-0.00671387	-0.00274658	-0.551941	-0.00701904	
0.357	-0.0115967	-0.00305176	-0.551453	-0.00732422	
0.358	0	-0.00518799	-0.550781	-0.00762939	
0.359	-0.00579834	-0.0012207	-0.549988	-0.00793457	
0.36	-0.0128174	0.000610352	-0.549133	-0.00854492	
0.361	-0.00244141	0.00335693	-0.548096	-0.0088501	
0.362	0.00488281	-0.00305176	-0.546936	-0.00915527	
0.363	-0.000915527	-0.00579834	-0.545654	-0.00946045	
0.364	-0.00305176	-0.00305176	-0.544189	-0.00976562	
0.365	-0.00305176	-0.00396729	-0.542664	-0.0100708	
0.366	-0.0140381	0.000305176	-0.540955	-0.010376	
0.367	-0.017395	-0.00244141	-0.539185	-0.0106812	
0.368	-0.00640869	-0.00396729	-0.537231	-0.0109863	
0.369	-0.0134277	-0.00335693	-0.535156	-0.0112915	
0.37	-0.00823975	-0.00213623	-0.532959	-0.0115967	
0.371	-0.0189209	0.0012207	-0.53064	-0.0119019	
0.372	-0.0213623	-0.00152588	-0.528137	-0.0119019	
0.373	-0.0195312	0.000610352	-0.525452	-0.012207	
0.374	-0.0137329	-0.00183105	-0.522583	-0.0125122	
0.375	-0.000610352	-0.00457764	-0.519592	-0.0128174	
0.376	-0.000305176	-0.00701904	-0.516418	-0.0131226	
0.377	0.00213623	-0.00549316	-0.513062	-0.0131226	
0.378	-0.0109863	-0.00183105	-0.509583	-0.0134277	
0.379	-0.0125122	-0.000610352	-0.50592	-0.0137329	
0.38	-0.0286865	0.00152588	-0.502075	-0.0140381	
0.381	-0.0268555	0.00244141	-0.498047	-0.0140381	
0.382	-0.020752	0.00366211	-0.493835	-0.0143433	
0.383	-0.0192261	0.00549316	-0.489441	-0.0146484	
0.384	-0.0350952	0.00213623	-0.484924	-0.0149536	
0.385	-0.00366211	0.00152588	-0.480164	-0.0149536	
0.386	-0.00488281	0.00213623	-0.47522	-0.0152588	
0.387	-0.00640869	0.000610352	-0.470093	-0.0152588	
0.388	-0.00976562	-0.00457764	-0.464844	-0.015564	
0.389	-0.017395	-0.00549316	-0.459412	-0.0158691	
0.39	-0.0296021	-0.00457764	-0.453735	-0.0158691	
0.391	-0.017395	-0.0012207	-0.447937	-0.0161743	
0.392	0.00366211	-0.00152588	-0.441956	-0.0161743	
0.393	-0.00427246	0.00213623	-0.435852	-0.0164795	
0.394	-0.022583	0.00152588	-0.429565	-0.0167847	
0.395	-0.0228882	0.00305176	-0.423096	-0.0167847	
0.396	0.0143433	-0.00488281	-0.416443	-0.0170898	
0.397	0.00579834	-0.00488281	-0.409668	-0.0170898	
0.398	-0.00823975	-0.00183105	-0.40271	-0.017395	
